strategyName,parameters,foldIndex,trainStart,trainEnd,testStart,testEnd,trainReturn,testReturn,grossReturn,netReturn,executedTradeCount,signalCount,ghostSignalCount,turnover,feePaid,slippagePaid,bootstrapPassed,randomPassed,randomPercentile
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":1.8}",1,"2025-10-10T14:00:00.000Z","2026-01-08T13:00:00.000Z","2026-01-08T14:00:00.000Z","2026-02-07T14:00:00.000Z",-0.00431204331517918,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":1.8}",2,"2025-10-24T14:00:00.000Z","2026-01-22T13:00:00.000Z","2026-01-22T14:00:00.000Z","2026-02-21T14:00:00.000Z",-0.00431204331517918,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":1.8}",3,"2025-11-07T14:00:00.000Z","2026-02-05T13:00:00.000Z","2026-02-05T14:00:00.000Z","2026-03-07T14:00:00.000Z",-0.00431204331517918,-0.002599009900990059,-0.0013607057857209584,-0.002599009900990059,1,1,1,0.49739981494401314,248.6999074720066,989.6042077970916,false,false,0.341
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":2.2}",1,"2025-10-10T14:00:00.000Z","2026-01-08T13:00:00.000Z","2026-01-08T14:00:00.000Z","2026-02-07T14:00:00.000Z",-0.00431204331517918,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":2.2}",2,"2025-10-24T14:00:00.000Z","2026-01-22T13:00:00.000Z","2026-01-22T14:00:00.000Z","2026-02-21T14:00:00.000Z",-0.00431204331517918,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":2.2}",3,"2025-11-07T14:00:00.000Z","2026-02-05T13:00:00.000Z","2026-02-05T14:00:00.000Z","2026-03-07T14:00:00.000Z",-0.00431204331517918,-0.002599009900990059,-0.0013607057857209584,-0.002599009900990059,1,1,1,0.49739981494401314,248.6999074720066,989.6042077970916,false,false,0.328
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":2.6}",1,"2025-10-10T14:00:00.000Z","2026-01-08T13:00:00.000Z","2026-01-08T14:00:00.000Z","2026-02-07T14:00:00.000Z",-0.00431204331517918,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":2.6}",2,"2025-10-24T14:00:00.000Z","2026-01-22T13:00:00.000Z","2026-01-22T14:00:00.000Z","2026-02-21T14:00:00.000Z",-0.00431204331517918,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":2.6}",3,"2025-11-07T14:00:00.000Z","2026-02-05T13:00:00.000Z","2026-02-05T14:00:00.000Z","2026-03-07T14:00:00.000Z",-0.00431204331517918,-0.002599009900990059,-0.0013607057857209584,-0.002599009900990059,1,1,1,0.49739981494401314,248.6999074720066,989.6042077970916,false,false,0.322
"leader-pullback-state-machine","{""strengthFloor"":0.7,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":1.8}",1,"2025-10-10T14:00:00.000Z","2026-01-08T13:00:00.000Z","2026-01-08T14:00:00.000Z","2026-02-07T14:00:00.000Z",-0.00431204331517918,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.7,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":1.8}",2,"2025-10-24T14:00:00.000Z","2026-01-22T13:00:00.000Z","2026-01-22T14:00:00.000Z","2026-02-21T14:00:00.000Z",-0.00431204331517918,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.7,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":1.8}",3,"2025-11-07T14:00:00.000Z","2026-02-05T13:00:00.000Z","2026-02-05T14:00:00.000Z","2026-03-07T14:00:00.000Z",-0.00431204331517918,-0.002599009900990059,-0.0013607057857209584,-0.002599009900990059,1,1,1,0.49739981494401314,248.6999074720066,989.6042077970916,false,false,0.318
"leader-pullback-state-machine","{""strengthFloor"":0.7,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":2.2}",1,"2025-10-10T14:00:00.000Z","2026-01-08T13:00:00.000Z","2026-01-08T14:00:00.000Z","2026-02-07T14:00:00.000Z",-0.00431204331517918,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.7,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":2.2}",2,"2025-10-24T14:00:00.000Z","2026-01-22T13:00:00.000Z","2026-01-22T14:00:00.000Z","2026-02-21T14:00:00.000Z",-0.00431204331517918,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.7,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":2.2}",3,"2025-11-07T14:00:00.000Z","2026-02-05T13:00:00.000Z","2026-02-05T14:00:00.000Z","2026-03-07T14:00:00.000Z",-0.00431204331517918,-0.002599009900990059,-0.0013607057857209584,-0.002599009900990059,1,1,1,0.49739981494401314,248.6999074720066,989.6042077970916,false,false,0.34
"leader-pullback-state-machine","{""strengthFloor"":0.7,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":2.6}",1,"2025-10-10T14:00:00.000Z","2026-01-08T13:00:00.000Z","2026-01-08T14:00:00.000Z","2026-02-07T14:00:00.000Z",-0.00431204331517918,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.7,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":2.6}",2,"2025-10-24T14:00:00.000Z","2026-01-22T13:00:00.000Z","2026-01-22T14:00:00.000Z","2026-02-21T14:00:00.000Z",-0.00431204331517918,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.7,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":2.6}",3,"2025-11-07T14:00:00.000Z","2026-02-05T13:00:00.000Z","2026-02-05T14:00:00.000Z","2026-03-07T14:00:00.000Z",-0.00431204331517918,-0.002599009900990059,-0.0013607057857209584,-0.002599009900990059,1,1,1,0.49739981494401314,248.6999074720066,989.6042077970916,false,false,0.338
"leader-pullback-state-machine","{""strengthFloor"":0.8,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":1.8}",1,"2025-10-10T14:00:00.000Z","2026-01-08T13:00:00.000Z","2026-01-08T14:00:00.000Z","2026-02-07T14:00:00.000Z",-0.00431204331517918,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.8,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":1.8}",2,"2025-10-24T14:00:00.000Z","2026-01-22T13:00:00.000Z","2026-01-22T14:00:00.000Z","2026-02-21T14:00:00.000Z",-0.00431204331517918,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.8,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":1.8}",3,"2025-11-07T14:00:00.000Z","2026-02-05T13:00:00.000Z","2026-02-05T14:00:00.000Z","2026-03-07T14:00:00.000Z",-0.00431204331517918,-0.002599009900990059,-0.0013607057857209584,-0.002599009900990059,1,1,1,0.49739981494401314,248.6999074720066,989.6042077970916,false,false,0.332
"leader-pullback-state-machine","{""strengthFloor"":0.8,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":2.2}",1,"2025-10-10T14:00:00.000Z","2026-01-08T13:00:00.000Z","2026-01-08T14:00:00.000Z","2026-02-07T14:00:00.000Z",-0.00431204331517918,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.8,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":2.2}",2,"2025-10-24T14:00:00.000Z","2026-01-22T13:00:00.000Z","2026-01-22T14:00:00.000Z","2026-02-21T14:00:00.000Z",-0.00431204331517918,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.8,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":2.2}",3,"2025-11-07T14:00:00.000Z","2026-02-05T13:00:00.000Z","2026-02-05T14:00:00.000Z","2026-03-07T14:00:00.000Z",-0.00431204331517918,-0.002599009900990059,-0.0013607057857209584,-0.002599009900990059,1,1,1,0.49739981494401314,248.6999074720066,989.6042077970916,false,false,0.321
"leader-pullback-state-machine","{""strengthFloor"":0.8,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":2.6}",1,"2025-10-10T14:00:00.000Z","2026-01-08T13:00:00.000Z","2026-01-08T14:00:00.000Z","2026-02-07T14:00:00.000Z",-0.00431204331517918,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.8,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":2.6}",2,"2025-10-24T14:00:00.000Z","2026-01-22T13:00:00.000Z","2026-01-22T14:00:00.000Z","2026-02-21T14:00:00.000Z",-0.00431204331517918,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.8,""pullbackAtr"":0.5,""setupExpiryBars"":2,""trailAtrMult"":2.6}",3,"2025-11-07T14:00:00.000Z","2026-02-05T13:00:00.000Z","2026-02-05T14:00:00.000Z","2026-03-07T14:00:00.000Z",-0.00431204331517918,-0.002599009900990059,-0.0013607057857209584,-0.002599009900990059,1,1,1,0.49739981494401314,248.6999074720066,989.6042077970916,false,false,0.33
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":0.9,""setupExpiryBars"":2,""trailAtrMult"":1.8}",1,"2025-10-10T14:00:00.000Z","2026-01-08T13:00:00.000Z","2026-01-08T14:00:00.000Z","2026-02-07T14:00:00.000Z",-0.003132033628103789,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":0.9,""setupExpiryBars"":2,""trailAtrMult"":1.8}",2,"2025-10-24T14:00:00.000Z","2026-01-22T13:00:00.000Z","2026-01-22T14:00:00.000Z","2026-02-21T14:00:00.000Z",-0.003132033628103789,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":0.9,""setupExpiryBars"":2,""trailAtrMult"":1.8}",3,"2025-11-07T14:00:00.000Z","2026-02-05T13:00:00.000Z","2026-02-05T14:00:00.000Z","2026-03-07T14:00:00.000Z",-0.003132033628103789,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":0.9,""setupExpiryBars"":2,""trailAtrMult"":2.2}",1,"2025-10-10T14:00:00.000Z","2026-01-08T13:00:00.000Z","2026-01-08T14:00:00.000Z","2026-02-07T14:00:00.000Z",-0.003132033628103789,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":0.9,""setupExpiryBars"":2,""trailAtrMult"":2.2}",2,"2025-10-24T14:00:00.000Z","2026-01-22T13:00:00.000Z","2026-01-22T14:00:00.000Z","2026-02-21T14:00:00.000Z",-0.003132033628103789,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":0.9,""setupExpiryBars"":2,""trailAtrMult"":2.2}",3,"2025-11-07T14:00:00.000Z","2026-02-05T13:00:00.000Z","2026-02-05T14:00:00.000Z","2026-03-07T14:00:00.000Z",-0.003132033628103789,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":0.9,""setupExpiryBars"":2,""trailAtrMult"":2.6}",1,"2025-10-10T14:00:00.000Z","2026-01-08T13:00:00.000Z","2026-01-08T14:00:00.000Z","2026-02-07T14:00:00.000Z",-0.003132033628103789,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":0.9,""setupExpiryBars"":2,""trailAtrMult"":2.6}",2,"2025-10-24T14:00:00.000Z","2026-01-22T13:00:00.000Z","2026-01-22T14:00:00.000Z","2026-02-21T14:00:00.000Z",-0.003132033628103789,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":0.9,""setupExpiryBars"":2,""trailAtrMult"":2.6}",3,"2025-11-07T14:00:00.000Z","2026-02-05T13:00:00.000Z","2026-02-05T14:00:00.000Z","2026-03-07T14:00:00.000Z",-0.003132033628103789,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":1.3,""setupExpiryBars"":2,""trailAtrMult"":1.8}",1,"2025-10-10T14:00:00.000Z","2026-01-08T13:00:00.000Z","2026-01-08T14:00:00.000Z","2026-02-07T14:00:00.000Z",0,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":1.3,""setupExpiryBars"":2,""trailAtrMult"":1.8}",2,"2025-10-24T14:00:00.000Z","2026-01-22T13:00:00.000Z","2026-01-22T14:00:00.000Z","2026-02-21T14:00:00.000Z",0,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":1.3,""setupExpiryBars"":2,""trailAtrMult"":1.8}",3,"2025-11-07T14:00:00.000Z","2026-02-05T13:00:00.000Z","2026-02-05T14:00:00.000Z","2026-03-07T14:00:00.000Z",0,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":1.3,""setupExpiryBars"":2,""trailAtrMult"":2.2}",1,"2025-10-10T14:00:00.000Z","2026-01-08T13:00:00.000Z","2026-01-08T14:00:00.000Z","2026-02-07T14:00:00.000Z",0,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":1.3,""setupExpiryBars"":2,""trailAtrMult"":2.2}",2,"2025-10-24T14:00:00.000Z","2026-01-22T13:00:00.000Z","2026-01-22T14:00:00.000Z","2026-02-21T14:00:00.000Z",0,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":1.3,""setupExpiryBars"":2,""trailAtrMult"":2.2}",3,"2025-11-07T14:00:00.000Z","2026-02-05T13:00:00.000Z","2026-02-05T14:00:00.000Z","2026-03-07T14:00:00.000Z",0,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":1.3,""setupExpiryBars"":2,""trailAtrMult"":2.6}",1,"2025-10-10T14:00:00.000Z","2026-01-08T13:00:00.000Z","2026-01-08T14:00:00.000Z","2026-02-07T14:00:00.000Z",0,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":1.3,""setupExpiryBars"":2,""trailAtrMult"":2.6}",2,"2025-10-24T14:00:00.000Z","2026-01-22T13:00:00.000Z","2026-01-22T14:00:00.000Z","2026-02-21T14:00:00.000Z",0,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":1.3,""setupExpiryBars"":2,""trailAtrMult"":2.6}",3,"2025-11-07T14:00:00.000Z","2026-02-05T13:00:00.000Z","2026-02-05T14:00:00.000Z","2026-03-07T14:00:00.000Z",0,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":1.3,""setupExpiryBars"":4,""trailAtrMult"":1.8}",1,"2025-10-10T14:00:00.000Z","2026-01-08T13:00:00.000Z","2026-01-08T14:00:00.000Z","2026-02-07T14:00:00.000Z",0,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":1.3,""setupExpiryBars"":4,""trailAtrMult"":1.8}",2,"2025-10-24T14:00:00.000Z","2026-01-22T13:00:00.000Z","2026-01-22T14:00:00.000Z","2026-02-21T14:00:00.000Z",0,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":1.3,""setupExpiryBars"":4,""trailAtrMult"":1.8}",3,"2025-11-07T14:00:00.000Z","2026-02-05T13:00:00.000Z","2026-02-05T14:00:00.000Z","2026-03-07T14:00:00.000Z",0,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":1.3,""setupExpiryBars"":4,""trailAtrMult"":2.2}",1,"2025-10-10T14:00:00.000Z","2026-01-08T13:00:00.000Z","2026-01-08T14:00:00.000Z","2026-02-07T14:00:00.000Z",0,0,0,0,0,0,0,0,0,0,false,false,0
"leader-pullback-state-machine","{""strengthFloor"":0.6,""pullbackAtr"":1.3,""setupExpiryBars"":4,""trailAtrMult"":2.2}",2,"2025-10-24T14:00:00.000Z","2026-01-22T13:00:00.000Z","2026-01-22T14:00:00.000Z","2026-02-21T14:00:00.000Z",0,0,0,0,0,0,0,0,0,0,false,false,0
